Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.411175083,-4.213097218,-8.453599166,-0.856031348,9.4840032
4.421177083,-5.836339831,-9.160111216,-0.557455414,10.87571867
4.431179083,-6.481439745,-8.533571534,-0.333724717,10.72111358
4.441181083,-6.108487959,-7.122969934,-0.125469115,9.384352313
4.451183083,-4.614763803,-5.035026873,-0.482451425,6.846919012
4.461184083,-3.159966901,-3.093483474,-1.47910524,4.662915733
4.471186083,-1.291225722,-1.160920814,-1.251025822,2.140109018
4.481188083,-0.062640509,-0.232309293,-1.145636777,1.1706302
4.491190083,0.910565332,1.043711037,-2.487638842,2.847245856
4.501192083,2.946520725,2.545760166,-3.154905259,5.011617144
4.511193083,4.668843531,3.249425207,-4.558848926,7.289716567
4.521195083,5.053433324,3.175515232,-6.665740474,8.947244348
4.531197083,4.759468942,3.393471365,-6.648740864,8.852906167
4.541199083,3.405477745,3.244387831,-5.196668472,7.009186421
4.551201083,1.736444124,3.113916569,-3.863864661,5.25748654
4.561202083,0.595484097,2.907235622,-2.837021672,4.105522164
4.571204083,-0.302238338,2.614368471,-2.306739146,3.499616551
4.581206083,-1.292372215,2.196911187,-1.725871481,3.078193801
4.591208083,-2.666650765,1.513573991,-1.035159192,3.236276731
4.601210083,-3.817517876,1.01342246,-0.537631599,3.98616552
4.611211083,-4.887828189,0.715020334,-0.923602211,5.025451177
4.621213083,-5.430186385,0.63818909,-1.833437445,5.766775733
4.631215083,-5.234973582,0.713566132,-2.573591158,5.876861108
4.641217083,-4.61532075,0.998737178,-2.590817056,5.386185533
4.651219083,-3.898122913,1.652285734,-2.515078948,4.924533735
4.661220083,-2.866981343,2.380376934,-2.707665474,4.60621631
4.671222083,-1.802926381,3.020755221,-2.513659537,4.323654694
4.681224083,-0.762117756,3.582761523,-1.843975297,4.100883868
4.691226083,-0.024997724,4.065347434,-1.061153866,4.201633274
4.701227083,0.705372136,4.580202373,-0.148730947,4.636585438
4.711229083,1.255664272,4.814112049,0.696253111,5.02365763
4.721231083,2.146375456,4.869150136,1.360262043,5.492345899
4.731233083,3.278324778,4.565378512,1.969970807,5.955743387
4.741235083,4.328235326,3.623472177,2.073119492,6.013401374
4.751237083,6.351109986,3.086975523,2.780964123,7.589451719
4.761238083,9.05307501,2.562777902,4.312869135,10.35020956
4.771240083,10.98580958,0.629482586,6.822880887,12.94743079
4.781242083,11.66744407,-1.795654784,8.02000649,14.27144461
4.791244083,10.22772041,-3.757066437,6.359068047,12.61584557
4.801245083,6.769130942,-5.232276261,4.665002788,9.744747282
4.811247083,4.304481597,-4.93697316,2.981216349,7.196521154
4.821249083,2.41159858,-3.842613541,0.178847031,4.540206251
4.831251083,-0.244624553,-3.037217472,-4.056171106,5.073170132
4.841253083,-1.020328314,-1.931572142,-5.217970464,5.656788538
4.851254083,-1.439571922,-1.823778137,-2.20325717,3.20201127
4.861256083,-1.330097573,-3.820641459,-0.919775501,4.1487887
4.871258083,-0.583007746,-7.147493157,-2.569540207,7.617682937
4.881260083,-1.861302351,-10.11529248,-3.287318088,10.79768719
4.891262083,-3.993174081,-10.14936421,-3.333367835,11.40466458
4.901263083,-5.822184307,-6.592861948,-3.316771975,9.400246545
4.911265083,-6.106482364,-2.322576038,-3.630151452,7.474054179
4.92126675,-3.014018644,0.795851074,-3.455379345,4.653744056
4.93126875,-1.590159068,0.937603953,-0.743520248,1.990107885
4.94127075,-2.43416664,0.300418246,1.135026127,2.702536339
4.95127175,-3.112996802,0.30306645,1.023851846,3.291028861
4.96127375,-3.199892859,0.373032478,-0.587199031,3.274640475
4.97127575,-3.862950157,-0.160741128,-1.839098134,4.281413735
4.98127775,-4.692468329,-1.290982186,-1.71098944,5.158815648
4.99127975,-5.284763793,-2.454292172,-0.958639604,5.905189946
5.00128075,-5.633160782,-3.609975049,-0.1292413,6.69186996
5.01128275,-5.535469011,-4.219376543,0.399923823,6.97169238
5.02128475,-4.794946046,-3.923710329,0.525660886,6.217984376
5.03128675,-3.525804965,-2.868517699,0.331673806,4.557378847
5.04128875,-2.218788837,-1.760031207,0.117750498,2.834536811
5.05128975,-1.164494924,-0.758572735,0.441619148,1.458255292
5.06129175,-0.283500351,0.17776822,1.339656163,1.380815927
5.07129375,0.716048859,0.987904626,2.375579878,2.670591934
5.08129575,1.628216255,1.71264888,3.271694913,4.035869418
5.09129775,2.254746728,2.309260758,3.52178939,4.776983207
5.10129875,2.26995709,2.812086221,2.770882646,4.553935084
5.11130075,1.430247514,2.77335251,0.143394193,3.123724378
5.12130275,0.717360244,2.901845074,-1.983479922,3.587408975
5.13130475,0.160970631,3.326082205,-2.474998332,4.149018091
5.14130675,-0.4984755,3.630878845,-2.85969045,4.648611458
5.15130775,-1.083054905,3.709120438,-2.531124585,4.619217901
5.16130975,-1.73282806,3.304645727,-2.035775372,4.250618524
5.17131175,-2.356659604,2.449997976,-1.734227591,3.816265178
5.18131375,-2.478511339,1.834434687,-1.352683028,3.367182866
5.19131575,-1.77777663,1.543998808,-0.727544632,2.464496552
5.20131675,-0.836388504,1.152057604,0.184800081,1.435595181
5.21131875,-0.097489676,1.301278548,0.514155466,1.402564059
5.22132075,0.728360318,1.594939166,0.993171798,2.015125286
5.23132275,1.376513356,1.50996392,1.342728144,2.444933317
5.24132475,1.467259073,1.120178,1.43821069,2.340106392
5.25132575,1.509061695,0.913458461,1.250709926,2.162394247
5.26132775,1.60004057,0.860610157,1.405216899,2.296826985
5.27132975,1.574668478,1.080616908,1.766401164,2.601439369
5.28133175,1.537702526,1.508948259,2.187814528,3.070502616
5.29133275,1.721971242,1.770656767,2.534783188,3.539143421
5.30133475,2.343275035,1.684704452,2.193387655,3.624929845
5.31133675,2.796087654,1.296445824,2.193033314,3.782627798
5.32133875,3.129594124,1.170921891,2.903951241,4.427002402
5.33134075,3.406331146,1.395570747,3.595627736,5.145799103
5.34134175,3.361880028,1.582889809,4.17260291,5.58734217
5.35134375,2.626238319,1.82039026,4.829954495,5.791321855
5.36134575,1.514113835,2.07391793,4.675772189,5.33446547
5.37134775,0.346757284,1.489385814,3.863244272,4.154896752
5.38134975,-0.566983013,-0.12476204,3.350829375,3.40074886
5.39135075,-1.073425125,-1.81269474,3.919013845,4.449356497
5.40135275,-1.456725753,-2.745193489,4.978971956,5.869267326
5.41135475,-1.180953667,-2.60729334,5.626976182,6.31312055
5.42135675,0.260636129,-1.627242694,5.666013948,5.900810456
5.43135875,2.350038655,-0.646372268,4.818688665,5.400022152
5.44135975,4.206019163,0.595120254,3.919165288,5.779673163
5.45136175,5.136131079,1.714145182,2.614407063,6.012758141
5.46136375,4.969086068,1.846510942,0.97082067,5.389240372
5.47136575,4.216154142,1.736227777,-0.281181052,4.568315382
5.48136775,3.430416705,1.895828698,-1.2875028,4.125480418
5.49136875,2.910570582,2.214846352,-2.435952526,4.394408968
5.50137075,2.51667173,1.941366228,-2.812109025,4.243877543
5.51137275,1.96877973,0.968645067,-2.241666653,3.136787572
5.52137475,0.854909633,-0.761937223,-1.305650803,1.73670459
5.53137575,-1.372342098,-3.9690052,-0.092578381,4.200582801
5.54137775,-4.622860443,-8.482875005,1.733370827,9.815018158
5.55137975,-7.914251409,-13.18676821,3.193710598,15.70751472
5.56138175,-10.37869552,-16.90097923,3.399697188,20.12258335
5.57138375,-10.5700819,-17.03528744,2.824767078,20.24615911
5.58138475,-7.695259734,-12.62255283,0.704565805,14.80007687
5.59138675,-4.063374583,-7.179037716,-1.790462456,8.441288488
5.60138875,-0.881851556,-3.696353627,-2.445578066,4.51902029
5.61139075,2.031980822,-1.577061304,-2.856438229,3.843866253
5.62139275,5.009441797,0.052503904,-4.0450804,6.438939292
5.63139375,7.420365754,1.93418117,-5.771616417,9.597626831
5.64139575,8.282322525,4.010508737,-8.311212448,12.39989109
5.65139775,7.716376954,4.830000104,-10.20225578,13.67323654
5.66139975,6.221999956,5.118528036,-7.648587259,11.10916287
5.67140075,2.4066245,4.524877773,-4.008948992,6.506768197
5.68140275,-0.00410723,3.532522831,-1.572074214,3.86654261
5.69140475,-1.777176267,2.765685641,0.441561261,3.316978881
5.70140675,-3.349070241,2.630527836,0.839995506,4.340684349
5.71140875,-4.339028116,2.64622761,1.453418714,5.286029844
5.72140975,-5.575790825,2.78132285,1.550892676,6.421095562
5.73141175,-6.792774743,3.213184165,0.861983083,7.563686668
5.74141375,-7.605171098,3.497337795,-0.401523621,8.38040693
5.75141575,-8.024265018,3.59534707,-1.7519869,8.96575751
5.76141775,-7.826851907,3.75113853,-2.991282915,9.180328128
5.77141875,-7.0708882,3.740843337,-3.817313223,8.863591205
5.78142075,-5.507852027,3.844074175,-3.928445404,7.781132534
5.79142275,-4.055555102,3.922613391,-3.261078123,6.516828487
5.80142475,-2.669072097,4.071794574,-2.271576915,5.372477882
5.81142575,-1.424741191,4.165709628,-1.29972465,4.590458401
5.82142775,-0.138015193,4.30570425,-0.639974245,4.355192799
5.83142975,1.169418572,4.548732659,-0.284723734,4.705271108
5.84143175,2.242740055,4.459922808,-0.145465569,4.994192091
5.85143375,3.271862728,3.854436611,0.099281044,5.056839331
5.86143475,4.516983447,2.714529521,0.340792978,5.280904263
5.87143675,5.561463393,0.665608438,0.941895225,5.679795443
5.88143875,6.327595409,-1.693090528,2.230288848,6.919480294
5.89144075,6.904041409,-3.398214042,4.828773066,9.084640652
5.90144275,6.998834131,-4.890179647,7.831186448,11.5855521
5.91144375,5.893977005,-5.701591916,9.272575393,12.3785205
5.921446333,3.970511443,-5.400289571,9.097805625,11.30036087
5.931448333,2.706147537,-5.207652467,7.888022554,9.831773925
5.941450333,2.029444446,-4.448861631,5.7125572,7.519596021
5.951451333,2.591370495,-2.736826708,2.310662336,4.420925458
5.961453333,3.886541333,-1.458757514,-1.449116917,4.396944036
5.971455333,3.086638724,-2.850483132,-4.533214441,6.18082728
5.981457333,2.827730446,-6.008991737,-5.773817893,8.800057627
5.991459333,2.060137943,-8.688574789,-5.37597334,10.42288777
6.001460333,-1.390938144,-8.760566293,-5.076448549,10.22020355
6.011462333,-5.420760673,-7.119635852,-6.962450416,11.33797057
6.021464333,-7.8745494,-5.06189366,-7.970955952,12.29501665
6.031466333,-4.959248128,-1.605300432,-3.973451131,6.554345533
6.041467333,-2.021524246,0.943692659,1.383339249,2.625022589
6.051469333,-3.400226068,0.843031672,5.43945773,6.46992582
6.061471333,-4.601905484,0.43481182,6.406114744,7.899677304
6.071473333,-4.914396476,-0.090182776,3.65465684,6.1250259
6.081475333,-5.806903778,-0.485828776,0.785509688,5.879896815
6.091476333,-7.591161169,-2.292274597,-0.944569157,7.985766189
6.101478333,-9.467809246,-5.585255713,-2.106499492,11.19249004
6.111480333,-10.16956517,-8.411061841,-3.158969366,13.57000754
6.121482333,-7.741844501,-8.116224178,-3.956518179,11.893834
6.131483333,-4.361462129,-5.905723477,-4.415957594,8.567415197
6.141485333,-2.434673447,-4.003068155,-3.576796778,5.89454533
6.151487333,-0.866827647,-2.22643261,-1.828833055,3.008824135
6.161489333,0.373177489,-0.441363625,0.382052393,0.692840038
6.171491333,1.246352435,1.173799306,2.46064371,2.997660199
6.181492333,1.683328602,2.597363014,4.040526588,5.08976865
6.191494333,2.108993914,3.475336477,6.233603756,7.44201819
6.201496333,1.905583169,3.925920576,6.39307136,7.7405078
6.211498333,1.190731673,4.564490905,3.485468532,5.865228898
6.221499333,1.002994097,5.675057836,1.305006001,5.908918621
6.231501333,0.41410164,5.959207959,-0.042319808,5.973728369
6.241503333,-0.430221719,5.729547454,-0.766617919,5.796594499
6.251505333,-0.668072455,5.693319275,-1.223256372,5.861447034
6.261507333,-0.641036318,5.106234266,-2.102980492,5.559413898
6.271508333,-0.723924255,4.128990283,-2.147716223,4.710128667
6.281510333,-0.455396796,3.458820432,-2.013389453,4.027972457
6.291512333,0.18773701,2.518959453,-2.100346175,3.285096036
6.301514333,0.590631821,2.117875543,-1.862260564,2.881363769
6.311515333,1.293156473,1.983704163,-0.978312854,2.562114734
6.321517333,2.24641123,1.673836817,-0.409810003,2.831260733
6.331519333,3.017636316,1.169408047,0.065701654,3.236967845
6.341521333,3.505226274,0.663377725,0.222777747,3.574396615
6.351523333,3.573422058,0.500539201,0.170037908,3.612311945
6.361524333,2.86440009,0.165232374,1.090009729,3.069236195
6.371526333,1.942275763,-0.033484665,2.120209605,2.875559968
6.381528333,1.345538754,-0.041972483,2.512278425,2.850224397
6.391530333,1.404928777,0.234511355,2.451316962,2.835097052
6.401531333,1.887895634,0.789626128,2.179268822,2.989460143
6.411533333,1.910490299,1.365195047,2.576859167,3.486249254
6.421535333,1.344654655,1.627940851,3.377026071,3.982787044
6.431537333,0.754292939,1.898035437,4.612338086,5.044319476
6.441539333,0.429941966,2.351532619,5.737954581,6.216001812
6.451540333,0.549503932,2.598890306,6.124442672,6.675700969
6.461542333,0.346998335,2.137168431,5.800937864,6.191831462
6.471544333,-0.562929723,1.365027232,5.786235625,5.97165906
6.481546333,-1.243219935,0.220274554,4.975871762,5.133557877
6.491547333,-1.474598937,-1.18061716,4.053316203,4.471875573
6.501549333,-1.478754845,-2.252022364,3.243227744,4.216259814
6.511551333,-1.575504629,-3.120518076,3.541669046,4.976270444
6.521553333,-1.510407285,-3.242550636,4.597461015,5.825127688
6.531554333,-1.173319688,-1.977316664,5.008930165,5.51142828
6.541556333,-0.352357747,-0.436817415,4.041963249,4.08073919
6.551558333,1.533538139,0.79290817,3.111517457,3.558368092
6.561560333,3.9948037,2.132105911,1.844068414,4.889265848
6.571562333,5.117393092,2.870103464,0.61528847,5.899473354
6.581563333,4.908136446,2.605555547,0.330906798,5.566706602
6.591565333,4.219386483,2.369807507,0.383238647,4.854490887
6.601567333,3.263088396,2.137242106,-1.037727581,4.036388018
6.611569333,2.463652102,1.592901996,-2.517711073,3.865978207
6.621570333,1.731183676,0.430470262,-2.877588485,3.385678227
6.631572333,1.099401673,-1.200269067,-2.331813761,2.843709776
6.641574333,-0.537321696,-4.229990408,-0.702688264,4.32149329
6.651576333,-3.61463528,-8.912043677,1.438809591,9.724211215
6.661577333,-7.489748231,-14.46989524,2.53381752,16.48922158
6.671579333,-10.72091785,-18.24615458,2.01955695,21.25885337
6.681581333,-11.38806527,-17.95656187,0.839708115,21.27983211
6.691583333,-9.017832087,-13.46744392,-0.451584558,16.21410712
6.701585333,-5.449533067,-7.933981669,-1.957172422,9.822219691
6.711586333,-2.735328652,-4.727134717,-3.495940896,6.484553046
6.721588333,0.207131036,-2.201714675,-5.05401746,5.516660517
6.731590333,4.288809597,0.046981793,-6.031011182,7.400620983
6.741592333,7.034996236,1.602016636,-7.516729038,10.41915758
6.751593333,9.328865368,3.829667805,-7.630023519,12.6456057
6.761595333,10.28702872,5.477433057,-8.806359932,14.60743673
6.771597333,10.0304681,5.810398074,-8.053594651,14.11493545
6.781599333,7.466388604,4.839859094,-4.314722703,9.88878288
6.791600333,2.541682903,3.768346301,-1.661671977,4.83960118
6.801602333,-0.163821733,3.585447149,-0.210348321,3.595346331
6.811604333,-2.480143881,3.442939394,1.020319836,4.364172076
6.821606333,-4.551697489,3.467396543,1.873099109,6.020738251
6.831608333,-6.188439862,3.444227536,2.325516895,7.454362486
6.841609333,-7.659073656,3.543168272,2.209604615,8.723405483
6.851611333,-8.885582687,3.386813141,1.542037944,9.633377599
6.861613333,-9.541746118,3.396230081,0.270909395,10.13176636
6.871615333,-9.382248108,3.483915512,-1.46492428,10.11485294
6.881616333,-8.155068986,3.481385422,-3.196458497,9.425632156
6.891618333,-6.369705886,3.191210913,-4.583436176,8.471414719
6.901620333,-4.88812172,2.739310606,-4.901378819,7.444532952
6.911622333,-3.803345979,2.38482725,-4.236073559,6.172289757
6.921623458,-3.051156357,2.45117736,-3.383430526,5.173531453
6.931625458,-2.668080994,2.654248821,-2.86079879,4.727352611
6.941627458,-2.130253367,2.930708685,-2.453320657,4.375593108
6.951629458,-1.334859253,3.096481342,-1.945850166,3.893119417
6.961630458,-0.163409651,3.390636635,-0.871105324,3.504560456
6.971632458,1.306784286,3.377728906,0.635480075,3.677033133
6.981634458,2.892114723,2.517388891,1.663721426,4.179658285
6.991636458,4.624209688,0.861971388,2.193094125,5.189987645
7.001638458,6.875174291,-0.497762944,3.770001355,7.8567614
7.011639458,9.516029479,-1.617099529,6.417156626,11.59093297
7.021641458,11.51595089,-3.176792264,9.28217769,15.12838249
7.031643458,12.01191173,-4.462555225,11.57138484,17.2654965
7.041645458,9.737551829,-5.119460083,10.0848589,14.92424759
7.051646458,5.965812389,-5.301045949,7.140030355,10.70850312
7.061648458,2.763934692,-5.203295707,5.152359442,7.826904178
7.071650458,1.684431533,-4.206002206,1.083592848,4.658533848
7.081652458,1.518165663,-4.373852379,-4.44323047,6.416985945
7.091653458,1.785516297,-6.874763231,-6.982965957,9.960534699
7.101655458,3.28643282,-10.75909666,-7.661771561,13.6110817
7.111657458,1.555151203,-12.62439353,-8.048907523,15.052532
7.121659458,-3.28303091,-10.14153596,-8.572331557,13.67895873
7.131660458,-7.595864085,-6.467342693,-7.97864621,12.77428934
7.141662458,-6.070696819,-2.449819052,-3.206554299,7.289510528
7.151664458,-2.150486195,1.071772994,3.009763041,3.851228608
7.161666458,-3.77356611,2.178569641,5.329930025,6.884338817
7.171667458,-5.0756697,2.762720518,5.011735075,7.649348732
7.181669458,-4.326895729,3.063905334,5.372945067,7.54838269
7.191671458,-4.561177872,2.763066673,1.877865466,5.653782781
7.201673458,-5.064998531,1.937234001,-0.909856284,5.498629298
7.211675458,-6.766606114,-1.062681744,-2.396112668,7.256556119
7.221676458,-7.890029318,-5.043825179,-2.594125118,9.717109663
7.231678458,-6.815373647,-7.752441995,-2.564208424,10.63601616
7.241680458,-3.941520655,-7.751067899,-2.900977932,9.166804875
7.251682458,-1.387178385,-6.294652196,-3.162451675,7.179694334
7.261683458,-0.144278292,-4.426438728,-3.448199257,5.612865058
7.271685458,0.68809281,-2.316821208,-2.808267404,3.705063837
7.281687458,1.396985043,-0.093995746,-1.093383719,1.776482582
7.291689458,1.964199898,1.401498654,1.365226622,2.772385876
7.301690458,2.009197731,2.53519951,3.163683976,4.524710861
7.311692458,1.356600663,3.383674355,4.446740845,5.750054056
7.321694458,0.740929858,3.994830598,5.389302653,6.749239338
7.331696458,-0.04132326,4.735303277,4.590021603,6.594930102
7.341697458,-0.861248526,5.82802626,1.386212279,6.052208159
7.351699458,-1.196361738,7.108065382,-1.394282606,7.341655049
7.361701458,-1.935864583,6.833325768,-2.432092633,7.507129099
7.371703458,-2.397678406,5.836712299,-1.604279509,6.510743809
7.381704458,-2.329790478,4.622116969,-0.940053498,5.260759406
7.391706458,-2.482702915,3.283723805,-0.85735165,4.204962264
